,Unnamed: 0,pin average impedances 10044,cartridge_to_cartridge_pin_variation 10044,pin average impedances 00000004,cartridge_to_cartridge_pin_variation 00000004,pin average impedances 10045,cartridge_to_cartridge_pin_variation 10045,pin average impedances 47,cartridge_to_cartridge_pin_variation 47,Lower Bound 10044,Lower Bound 00000004,Lower Bound 10045,Lower Bound 47,Average Trial 6391.csv,Lower Bounds Failure 6391.csv,Z score 6391.csv,Failed Pins 6391.csv,Average Trial 6407.csv,Lower Bounds Failure 6407.csv,Z score 6407.csv,Failed Pins 6407.csv,Average Trial 6530.csv,Lower Bounds Failure 6530.csv,Z score 6530.csv,Failed Pins 6530.csv,Average Trial 6387.csv,Lower Bounds Failure 6387.csv,Z score 6387.csv,Failed Pins 6387.csv,Average Trial 6450.csv,Lower Bounds Failure 6450.csv,Z score 6450.csv,Failed Pins 6450.csv,Average Trial 6419.csv,Lower Bounds Failure 6419.csv,Z score 6419.csv,Failed Pins 6419.csv,Average Trial 6432.csv,Lower Bounds Failure 6432.csv,Z score 6432.csv,Failed Pins 6432.csv,Average Trial 6434.csv,Lower Bounds Failure 6434.csv,Z score 6434.csv,Failed Pins 6434.csv,Average Trial 6441.csv,Lower Bounds Failure 6441.csv,Z score 6441.csv,Failed Pins 6441.csv,Average Trial 6463.csv,Lower Bounds Failure 6463.csv,Z score 6463.csv,Failed Pins 6463.csv,Average Trial 6504.csv,Lower Bounds Failure 6504.csv,Z score 6504.csv,Failed Pins 6504.csv,Average Trial 6511.csv,Lower Bounds Failure 6511.csv,Z score 6511.csv,Failed Pins 6511.csv
70,70,654.9903641,29.88100769,984.0600319,10.91841448,668.5913219,13.9216677,762.0426346,10.3005316,356.1802872,874.875887,529.374645,659.0373186,1074.627823,FALSE,8.294958129,,979.8953171,FALSE,-0.381439523,,978.9350815,FALSE,-0.469385955,,641.018364,FALSE,-0.467587983,,646.6396484,FALSE,-0.279465663,,660.7387924,FALSE,-0.564050924,,678.376152,FALSE,0.702848991,,663.5771942,FALSE,-0.360167175,,698.2790222,FALSE,2.132481605,,664.4527435,FALSE,-0.297276052,,646.9009247,FALSE,-1.558031533,,763.8351135,FALSE,0.1740181,
71,71,533.6616761,18.11858301,879.276954,10.39113841,545.1940384,14.80206598,638.8547974,8.064898459,352.4758461,775.36557,397.1733785,558.2058128,984.6141434,FALSE,10.13721358,,875.6115417,FALSE,-0.352744052,,876.0989075,FALSE,-0.305841999,,525.6183319,FALSE,-0.443927884,,527.462265,FALSE,-0.342157613,,532.5380096,FALSE,-0.855017723,,542.678978,FALSE,-0.169912796,,543.0056381,FALSE,-0.147844245,,530.929184,FALSE,-0.963706988,,541.1697464,FALSE,-0.271873669,,524.2874985,FALSE,-1.412406886,,644.0316391,FALSE,0.641897945,
72,72,676.5110119,11.98793228,1002.101355,13.68793427,680.8880196,6.25910188,774.7222321,10.77581718,556.6316892,865.2220119,618.2970008,666.9640603,1652.454178,FALSE,47.51285406,,1008.388397,FALSE,0.459312742,,995.9992981,FALSE,-0.445798203,,682.5649338,FALSE,0.505001338,,673.406044,FALSE,-0.259007797,,687.3396225,FALSE,1.03075538,,687.8647385,FALSE,1.114651756,,671.939743,FALSE,-1.429642254,,684.2186356,FALSE,0.532123627,,681.0653687,FALSE,0.028334591,,662.2746658,FALSE,-2.973805841,,772.3692322,FALSE,-0.218359299,
73,73,504.4631737,12.2072489,850.707969,12.05220289,516.4101992,8.65029601,609.4310669,7.377972224,382.3906847,730.1859401,429.9072391,535.6513447,925.3127441,FALSE,6.190136009,,850.5105286,FALSE,-0.016382106,,844.9392624,FALSE,-0.478643339,,498.1843719,FALSE,-0.514350271,,504.4164581,FALSE,-0.003826874,,502.1945877,FALSE,-1.643367053,,508.3101921,FALSE,-0.936384957,,503.5070915,FALSE,-1.4916377,,498.6961632,FALSE,-2.047795355,,517.6478348,FALSE,0.143074365,,501.7501564,FALSE,-1.694744636,,610.6494369,FALSE,0.165136166,
74,74,634.6780646,10.59054596,967.6929976,12.10429771,659.6285038,7.747364299,746.665184,13.67701494,528.7726051,846.6500205,582.1548608,609.8950346,1069.456955,FALSE,8.407258298,,961.9056778,FALSE,-0.478121074,,963.2409515,FALSE,-0.367807054,,633.8978729,FALSE,-0.073668694,,642.0159073,FALSE,0.69286727,,651.4854507,FALSE,-1.051073983,,667.7004547,FALSE,1.041896392,,638.1278,FALSE,-2.775228191,,664.1059418,FALSE,0.577930481,,651.5609436,FALSE,-1.041329655,,633.6858444,FALSE,-3.348578739,,743.6994629,FALSE,-0.216839795,
75,75,453.6305537,12.904661,799.65017,11.815922,472.4499121,7.899426047,556.8252869,8.413140725,324.5839436,681.49095,393.4556516,472.6938796,849.9610672,FALSE,4.257890089,,797.0644684,FALSE,-0.218831981,,795.938324,FALSE,-0.314139348,,457.3418465,FALSE,0.287593205,,459.8866768,FALSE,0.48479562,,456.1173553,FALSE,-2.067562457,,464.1765518,FALSE,-1.047336883,,457.223835,FALSE,-1.927491566,,460.4721565,FALSE,-1.516281749,,471.7161675,FALSE,-0.092885814,,453.0731125,FALSE,-2.452937652,,552.457367,FALSE,-0.519178278,
76,76,566.2638877,12.9010842,888.398997,13.82156094,579.3431206,7.042056867,657.2897568,10.48512349,437.2530457,750.1833876,508.9225519,552.4385219,954.7285614,FALSE,4.798992291,,882.6055298,FALSE,-0.419161571,,882.3250809,FALSE,-0.439452255,,569.1031113,FALSE,0.220076355,,570.2726746,FALSE,0.310732557,,564.6476517,FALSE,-2.086814858,,570.9445801,FALSE,-1.192626055,,559.088028,FALSE,-2.876303473,,565.508667,FALSE,-1.964547268,,576.3522873,FALSE,-0.424710186,,561.4003143,FALSE,-2.547949638,,654.2298889,FALSE,-0.291829453,
77,77,762.9015356,17.90845378,1061.175154,18.59846248,763.702652,9.105269597,864.4811737,14.86688472,583.8169978,875.1905296,672.649956,715.8123265,1175.420853,FALSE,6.142749618,,1069.540176,FALSE,0.449769546,,1055.832611,FALSE,-0.287257255,,787.7202835,FALSE,1.385867716,,751.1329117,FALSE,-0.657154662,,761.839653,FALSE,-0.204606678,,774.4756012,FALSE,1.183155436,,742.5095673,FALSE,-2.327562572,,765.2856369,FALSE,0.173853713,,756.010994,FALSE,-0.844747971,,741.8736496,FALSE,-2.39740319,,862.0073929,FALSE,-0.166395372,
78,78,486.2265641,14.45378677,827.9952539,13.0103674,496.7356672,3.30086443,584.4847,9.350864991,341.6886964,697.8915799,463.7270229,490.9760501,884.705246,FALSE,4.35883095,,821.2089615,FALSE,-0.521606515,,816.8084564,FALSE,-0.859837168,,508.3842545,FALSE,1.533002435,,481.1203308,FALSE,-0.353279968,,489.6818504,FALSE,-2.136960468,,491.0156136,FALSE,-1.732895669,,484.0448875,FALSE,-3.844683705,,486.2481117,FALSE,-3.177214856,,498.4642944,FALSE,0.523689246,,482.8808136,FALSE,-4.197341007,,579.4667893,FALSE,-0.536625302,
79,79,440.9817974,87.74844474,812.9746545,12.67872344,480.5426626,3.570143391,569.9270828,9.002542903,-436.50265,686.1874201,444.8412287,479.9016538,864.3430862,FALSE,4.051546037,,808.5408096,FALSE,-0.349707516,,801.9599075,FALSE,-0.86875836,,123.9070568,FALSE,-3.613451401,,461.967762,FALSE,0.23916053,,467.364769,FALSE,-3.691138477,,474.0189171,FALSE,-1.827306307,,463.8937416,FALSE,-4.663376001,,468.8445587,FALSE,-3.276648197,,477.5328102,FALSE,-0.843062051,,467.256176,FALSE,-3.721555459,,566.8428955,FALSE,-0.342590683,
80,80,606.5884432,11.80262204,909.8282693,14.80712988,620.8976803,5.795300694,697.6795212,13.62464923,488.5622228,761.7569705,562.9446733,561.4330289,974.6986771,FALSE,4.381025105,,909.7728348,FALSE,-0.003743774,,906.3256683,FALSE,-0.236548272,,598.247612,FALSE,-0.706693071,,611.9127502,FALSE,0.45111222,,612.8770218,FALSE,-1.3839935,,621.9809799,FALSE,0.186927253,,593.192009,FALSE,-4.780713335,,611.7008286,FALSE,-1.586949878,,623.0569,FALSE,0.37258114,,613.9402542,FALSE,-1.200528918,,698.8332672,FALSE,0.084680787,
81,81,576.0888694,12.82803229,881.3273067,14.49465176,589.3649635,5.166406494,664.4579636,11.51246134,447.8085465,736.3807891,537.7008986,549.3333501,942.175354,FALSE,4.197965446,,880.1400452,FALSE,-0.081910321,,876.7291946,FALSE,-0.317228187,,569.2092972,FALSE,-0.536292085,,588.0670242,FALSE,0.933748419,,582.9853363,FALSE,-1.234828741,,580.7422562,FALSE,-1.668995147,,565.4592285,FALSE,-4.627149459,,576.2430344,FALSE,-2.539856123,,588.073555,FALSE,-0.249962627,,572.3134995,FALSE,-3.300449568,,661.6737595,FALSE,-0.241842645,
82,82,112.9933984,1.504111029,443.5582495,2.087200255,112.2903812,1.054452702,162.0969448,1.673690373,97.95228811,422.6862469,101.7458542,145.3600411,459.6491089,FALSE,7.709303108,,441.1944618,FALSE,-1.132515984,,441.7577629,FALSE,-0.862632399,,110.5492172,FALSE,-1.625000497,,116.2169981,FALSE,2.143192653,,110.5824909,FALSE,-1.619693581,,108.4431114,FALSE,-3.648593974,,109.5125685,FALSE,-2.634364457,,110.5072985,FALSE,-1.691003039,,112.8716183,FALSE,0.551221574,,111.5437202,FALSE,-0.708102835,,161.8255787,FALSE,-0.162136394,
83,83,115.8040715,1.237905959,452.173048,2.382622793,114.8907969,0.998405915,170.7886452,0.716982715,103.4250119,428.3468201,104.9067378,163.618818,468.4780388,FALSE,6.843295052,,447.9393349,FALSE,-1.776912889,,448.8760529,FALSE,-1.383767155,,114.366725,FALSE,-1.161111243,,115.4161425,FALSE,-0.313375202,,116.1696453,FALSE,1.280890258,,116.0164804,FALSE,1.127480846,,112.1364489,FALSE,-2.758745715,,113.7322531,FALSE,-1.160393591,,113.3157396,FALSE,-1.577572053,,113.0212612,FALSE,-1.872520642,,169.9875679,FALSE,-1.117289517,
84,84,737.8085098,13.46163013,1015.842982,14.29779687,745.5783539,14.40965842,836.0367844,14.58213413,603.1922085,872.8650133,601.4817697,690.2154431,1090.027863,FALSE,5.188553263,,1022.888481,FALSE,0.492768168,,1027.972565,FALSE,0.84835327,,732.0433655,FALSE,-0.428264949,,741.9729767,FALSE,0.309358288,,742.293045,FALSE,-0.227993527,,765.9872208,FALSE,1.416332455,,714.5432129,FALSE,-2.153773538,,741.7269974,FALSE,-0.267276045,,750.3276978,FALSE,0.32959448,,745.2415848,FALSE,-0.023371068,,831.5487137,FALSE,-0.307778727,
85,85,557.4391926,11.49363559,866.1848857,11.48054525,570.7939129,7.763244395,649.3610062,11.71028253,442.5028367,751.3794331,493.1614689,532.2581809,921.3161545,FALSE,4.802147251,,865.1841507,FALSE,-0.087167895,,870.3627167,FALSE,0.363905278,,550.1641617,FALSE,-0.632961685,,568.3428421,FALSE,0.94866845,,561.658844,FALSE,-1.176707628,,577.2730942,FALSE,0.834597104,,545.1331406,FALSE,-3.305418588,,563.6017075,FALSE,-0.926443258,,579.3664246,FALSE,1.104243437,,567.2046661,FALSE,-0.462338498,,646.8581162,FALSE,-0.213734383,
86,86,502.0135724,13.65930025,824.298673,10.38924976,521.8905468,9.749947062,594.7712296,10.47031293,365.42057,720.4061754,424.3910762,490.0681003,882.9994431,FALSE,5.650145239,,824.2489777,FALSE,-0.004783342,,833.4726334,FALSE,0.883024336,,497.5563354,FALSE,-0.326315177,,514.816124,FALSE,0.937277263,,517.5472336,FALSE,-0.445470441,,536.6100388,FALSE,1.50969968,,502.5525627,FALSE,-1.983393752,,520.2802963,FALSE,-0.165154791,,534.4252701,FALSE,1.285619625,,520.2448273,FALSE,-0.168792663,,585.1647568,FALSE,-0.917496243,
87,87,648.6267569,12.51026253,958.2397486,9.992890995,670.4790783,13.22654145,755.5205536,16.07381874,523.5241316,858.3108387,538.2136638,594.7823662,1022.245667,FALSE,6.405145208,,955.6668015,FALSE,-0.25747776,,971.7577057,FALSE,1.352757381,,641.528183,FALSE,-0.567420063,,660.2039032,FALSE,0.925411935,,662.2577744,FALSE,-0.621576243,,680.0837708,FALSE,0.726168099,,646.3346863,FALSE,-1.825450145,,667.4260864,FALSE,-0.230823143,,684.2404327,FALSE,1.040434833,,669.8166275,FALSE,-0.050084959,,746.4427338,FALSE,-0.564758131,
88,88,560.1380544,12.75592343,871.8853633,9.749707947,569.4882984,15.07571398,651.7413498,8.121435585,432.5788202,774.3882838,418.7311586,570.5269939,933.4112701,FALSE,6.310538451,,864.2231445,FALSE,-0.785892128,,883.0688553,FALSE,1.147059182,,561.3246078,FALSE,0.093019797,,570.4606934,FALSE,0.809242779,,564.6898422,FALSE,-0.318290477,,574.9989777,FALSE,0.36553355,,557.2801743,FALSE,-0.809787462,,569.4995728,FALSE,0.000747848,,585.0474548,FALSE,1.032067631,,574.6243591,FALSE,0.340684409,,651.7379074,FALSE,-0.000423864,
89,89,723.5900933,12.41063498,1015.080928,13.57819171,729.8137589,17.19450276,831.8622253,11.05479851,599.4837435,879.299011,557.8687313,721.3142403,1095.762985,FALSE,5.942032544,,1021.965248,FALSE,0.507013016,,1030.642532,FALSE,1.146073388,,719.3939667,FALSE,-0.338107331,,728.2873383,FALSE,0.378485462,,726.664444,FALSE,-0.183158241,,743.4670181,FALSE,0.794047927,,705.1169586,FALSE,-1.436319536,,721.2555771,FALSE,-0.497727784,,738.3552017,FALSE,0.496754282,,726.8194885,FALSE,-0.174141141,,829.6436767,FALSE,-0.20068648,
90,90,679.8313528,12.80175265,976.4822547,13.9926518,694.6474609,20.52466378,781.8151184,13.48176891,551.8138263,836.5557367,489.4008231,646.9974293,1043.812515,FALSE,4.811829921,,972.8413086,FALSE,-0.26020415,,991.8935776,FALSE,1.101386866,,682.1508102,FALSE,0.181182806,,688.8239136,FALSE,0.702447629,,696.4458923,FALSE,0.087622941,,707.69561,FALSE,0.635730224,,677.0908127,FALSE,-0.855392733,,692.7639389,FALSE,-0.091768716,,708.1745148,FALSE,0.659063358,,700.9357834,FALSE,0.306378829,,777.5301666,FALSE,-0.317833055,
91,91,704.3756392,13.07345725,995.1070182,13.89706802,716.4313679,16.80762645,808.4195633,11.40057699,573.6410668,856.136338,548.3551034,694.4137934,1065.755386,FALSE,5.083688739,,999.8266754,FALSE,0.339615324,,1007.836296,FALSE,0.915968599,,703.765976,FALSE,-0.046633669,,707.3961716,FALSE,0.231043119,,717.3317032,FALSE,0.053567071,,731.5888214,FALSE,0.901819991,,697.7629852,FALSE,-1.11070904,,712.3673096,FALSE,-0.241798467,,731.7924194,FALSE,0.913933422,,720.3144913,FALSE,0.231033419,,808.2266159,FALSE,-0.016924353,
92,92,957.9229377,13.13595742,1226.081314,13.63871895,951.0922508,17.02573758,1070.747781,12.27979599,826.5633634,1089.694125,780.834875,947.9498215,1327.357544,FALSE,7.425640944,,1221.877945,FALSE,-0.308193838,,1236.080994,FALSE,0.733183197,,957.1150131,FALSE,-0.061504808,,955.424942,FALSE,-0.190164719,,966.3306961,FALSE,0.89502409,,962.0297394,FALSE,0.642409088,,943.1913147,FALSE,-0.464058376,,943.2855682,FALSE,-0.458522431,,962.9328003,FALSE,0.695450016,,964.6364746,FALSE,0.795514657,,1074.495438,FALSE,0.305188815,
93,93,704.7973633,11.410099,1011.272118,12.91712338,714.9344006,19.68926934,815.1949188,10.57256611,590.6963733,882.1008844,518.0417071,709.4692577,1093.135696,FALSE,6.337601317,,1004.981049,FALSE,-0.487033334,,1022.684921,FALSE,0.883540605,,708.0205002,FALSE,0.282481064,,712.1949615,FALSE,0.648337781,,706.6885452,FALSE,-0.418799458,,721.633812,FALSE,0.340256983,,700.6842422,FALSE,-0.72375252,,710.4333801,FALSE,-0.228602715,,730.7225189,FALSE,0.801864106,,723.029129,FALSE,0.411123863,,815.3184052,FALSE,0.011679882,
94,94,518.3996015,12.95913269,832.5896727,9.665037176,530.6808872,16.22506466,620.9758102,11.04028942,388.8082746,735.939301,368.4302406,510.572916,914.788765,FALSE,8.504788003,,824.1278152,FALSE,-0.87551215,,843.1373062,FALSE,1.09131846,,514.5146713,FALSE,-0.299783195,,532.440033,FALSE,1.083439129,,524.1419144,FALSE,-0.403016752,,533.9438248,FALSE,0.201104748,,525.6971512,FALSE,-0.307162784,,531.5091171,FALSE,0.051046324,,546.9289169,FALSE,1.001415406,,542.7458878,FALSE,0.743602617,,621.5173111,FALSE,0.049047705,
95,95,136.2819989,31.0698767,466.6361558,2.276404941,125.6680145,1.911232351,176.5852058,1.483893745,-174.4167681,443.8721064,106.555691,161.7462684,501.8067474,FALSE,15.45005945,,462.176712,FALSE,-1.958985261,,465.0046997,FALSE,-0.716680951,,124.8071184,FALSE,-0.369324945,,131.0181379,FALSE,-0.169420079,,126.7245255,FALSE,0.552790415,,128.9108143,FALSE,1.696706189,,125.0091152,FALSE,-0.344751022,,125.4691372,FALSE,-0.10405712,,129.15308,FALSE,1.823465084,,126.6795797,FALSE,0.5292738,,176.8563252,FALSE,0.182708043,
96,96,973.6471269,11.67595323,1214.584975,13.38835369,971.1015625,17.31864686,1077.125909,12.70355944,856.8875946,1080.701438,797.9150939,950.090315,2168.477219,FALSE,71.24791186,,1208.502472,FALSE,-0.454312991,,1229.705444,FALSE,1.12937481,,980.2295303,FALSE,0.563757265,,981.8683701,FALSE,0.704117516,,976.6945419,FALSE,0.322945521,,979.106514,FALSE,0.462215757,,970.7157669,FALSE,-0.022276313,,979.5683136,FALSE,0.488880636,,973.5498276,FALSE,0.141365841,,992.5235138,FALSE,1.236929852,,1076.347306,FALSE,-0.061290217,
97,97,747.7972641,11.88371038,1031.728219,12.86274301,755.5924053,14.29644583,854.1925079,11.77175581,628.9601603,903.1007892,612.627947,736.4749498,2286.10173,FALSE,97.51990767,,1023.736694,FALSE,-0.621292442,,1039.791153,FALSE,0.626844025,,742.6536713,FALSE,-0.432827179,,756.3802261,FALSE,0.722245979,,753.5285263,FALSE,-0.144363084,,754.5387955,FALSE,-0.073697327,,755.9188232,FALSE,0.022832103,,751.6642151,FALSE,-0.274766909,,757.7059479,FALSE,0.147836923,,773.7252426,FALSE,1.268345819,,859.2191086,FALSE,0.427005173,
98,98,625.9772808,11.14324501,936.7496573,11.5256107,639.3229847,10.39683256,732.2762238,8.70727574,514.5448306,821.4935503,535.3546591,645.2034664,3008.996307,FALSE,179.7949544,,933.1637421,FALSE,-0.311125835,,943.5908356,FALSE,0.59356319,,629.1794281,FALSE,0.287362195,,634.7720108,FALSE,0.789243173,,646.4920273,FALSE,0.689541026,,643.0473022,FALSE,0.358216556,,639.4968948,FALSE,0.016727223,,640.2970352,FALSE,0.093687238,,649.9768143,FALSE,1.02471878,,671.2756348,FALSE,3.073306211,,736.0323181,FALSE,0.431374227,
99,99,133.0249297,1.181840972,471.7210153,2.306544169,130.7080073,1.443810216,180.7736256,1.474209882,121.2065199,448.6555736,116.2699052,166.0315267,616.5262375,FALSE,62.78016442,,468.0273247,FALSE,-1.601396005,,470.6574669,FALSE,-0.461100385,,133.0356255,FALSE,0.009050116,,135.1116524,FALSE,1.765654402,,131.8130589,FALSE,0.765371726,,133.019537,FALSE,1.600992713,,130.6103306,FALSE,-0.067652073,,132.0242319,FALSE,0.911632678,,133.0109873,FALSE,1.595071097,,130.6283941,FALSE,-0.055141048,,180.6106491,FALSE,-0.110551713,
100,100,904.0130174,13.13402844,1157.767579,12.45872609,905.4152164,8.621628685,1001.295552,12.06690404,772.672733,1033.180319,819.1989296,880.6265116,3811.397858,FALSE,212.9937089,,1152.115799,FALSE,-0.453640317,,1184.671829,FALSE,2.159470369,,918.3926086,FALSE,1.09483479,,907.0646744,FALSE,0.232347372,,910.4640427,FALSE,0.585600053,,919.6264191,FALSE,1.648319957,,903.1283035,FALSE,-0.265253005,,919.8006516,FALSE,1.668528723,,900.9798355,FALSE,-0.514448151,,926.5158005,FALSE,2.447401158,,1002.063965,FALSE,0.063679367,
101,101,699.2995627,11.10811671,993.3202833,11.36142995,710.1383419,8.74392583,800.4681305,9.988238962,588.2183957,879.7059838,622.6990836,700.5857409,3161.158264,FALSE,190.8067902,,990.9010468,FALSE,-0.212934156,,1010.454544,FALSE,1.508107772,,711.0660553,FALSE,1.059269801,,709.2453613,FALSE,0.895363171,,710.9269714,FALSE,0.0901917,,712.8046494,FALSE,0.304932533,,701.3964767,FALSE,-0.999764331,,713.5879745,FALSE,0.394517601,,718.2658463,FALSE,0.929502892,,731.3787003,FALSE,2.429155824,,799.2257767,FALSE,-0.124381668,
102,102,805.1262643,12.36211024,1092.452914,11.5358985,815.5542526,10.13945222,910.0854202,12.01182931,681.5051619,977.0939289,714.1597304,789.9671271,4418.195557,FALSE,288.295068,,1087.342194,FALSE,-0.443027504,,1117.13147,FALSE,2.139283368,,818.6647034,FALSE,1.09515599,,813.0506821,FALSE,0.641024681,,814.9623489,FALSE,-0.058376298,,821.3526535,FALSE,0.571865299,,811.6011505,FALSE,-0.389873341,,824.9523773,FALSE,0.926886827,,813.8959732,FALSE,-0.163547239,,829.9199677,FALSE,1.41681372,,906.9554062,FALSE,-0.260577632,
103,103,928.5384581,11.62357662,1200.20091,12.61794497,933.6023216,10.57533179,1043.534406,12.87546798,812.3026919,1074.02146,827.8490037,914.7797257,3238.007935,FALSE,161.5007063,,1195.099365,FALSE,-0.404308682,,1221.12236,FALSE,1.658071132,,935.9782944,FALSE,0.640064282,,935.6831284,FALSE,0.614670548,,938.5544128,FALSE,0.468268166,,951.6446991,FALSE,1.706081457,,927.8425064,FALSE,-0.544646289,,942.5855408,FALSE,0.849450336,,926.5935287,FALSE,-0.662749218,,956.985817,FALSE,2.211135858,,1047.212845,FALSE,0.285693643,
104,104,1076.159925,43.12805165,1313.014091,25.62330442,1050.566219,23.86319087,1152.323038,12.53800333,644.8794084,1056.781047,811.9343106,1026.943004,1497.747955,FALSE,7.209603447,,1327.257858,FALSE,0.555891096,,1303.521393,FALSE,-0.370471291,,1071.063919,FALSE,-0.11815989,,1054.154449,FALSE,-0.510235789,,1094.515076,FALSE,1.841700743,,1111.908051,FALSE,2.57056282,,1037.83226,FALSE,-0.53362349,,1073.557358,FALSE,0.963456169,,1053.132263,FALSE,0.107531464,,1041.919373,FALSE,-0.36235082,,1146.363068,FALSE,-0.475352409,
105,105,1010.788105,9.106646695,1255.52357,12.72751637,999.4143429,10.4619569,1117.826434,12.13639491,919.7216381,1128.248406,894.7947738,996.4624853,2299.153076,FALSE,81.99789153,,1253.45665,FALSE,-0.162397745,,1276.754074,FALSE,1.668079124,,1023.88076,FALSE,1.43770321,,1010.636063,FALSE,-0.01669576,,1006.578239,FALSE,0.684756841,,1020.670494,FALSE,2.031756716,,989.803627,FALSE,-0.918634626,,1010.981918,FALSE,1.105679899,,993.595665,FALSE,-0.556174906,,1012.797089,FALSE,1.279181884,,1118.363312,FALSE,0.044236987,
106,106,1182.769226,14.4998212,1418.934444,15.26738381,1162.673244,14.26598522,1275.195871,18.69586582,1037.771014,1266.260606,1020.013392,1088.237213,1597.676056,FALSE,11.70741587,,1430.338028,FALSE,0.746924533,,1418.855331,FALSE,-0.005181831,,1190.285034,FALSE,0.518337985,,1168.701736,FALSE,-0.970183662,,1190.217285,FALSE,1.930749279,,1192.266083,FALSE,2.074363448,,1158.003815,FALSE,-0.327312114,,1176.55098,FALSE,0.972784909,,1157.698227,FALSE,-0.348732841,,1172.956772,FALSE,0.720842424,,1264.256348,FALSE,-0.585130602,
107,107,860.3873613,12.34595461,1136.920128,11.95684553,863.7734585,8.55105517,957.1962128,12.97565815,736.9278152,1017.351673,778.2629068,827.4396312,1333.641663,FALSE,16.45262826,,1131.794632,FALSE,-0.428666231,,1146.071243,FALSE,0.76534529,,876.3334274,FALSE,1.291602527,,857.9111023,FALSE,-0.200572498,,883.6521683,FALSE,2.324708401,,886.1409073,FALSE,2.615753069,,862.293045,FALSE,-0.173126405,,874.9199371,FALSE,1.303520844,,861.2992859,FALSE,-0.289341203,,876.6375732,FALSE,1.504389167,,953.6586227,FALSE,-0.272632801,
